timestamp,src_ip,dst_ip,dst_port,domain,bytes_in,bytes_out,conn_count,is_malicious
2026-02-21T05:01:00.577363,10.0.0.53,192.168.1.65,3389,google.com,4775,1764,20,0
2026-02-21T05:02:00.577363,10.0.0.24,192.168.1.125,22,microsoft.com,5295,2000,4,0
2026-02-21T05:03:00.577363,10.0.0.49,192.168.1.252,80,amazon.com,6551,1162,15,0
2026-02-21T05:04:00.577363,10.0.0.15,192.168.1.218,3389,google.com,4465,2310,11,0
2026-02-21T05:05:00.577363,10.0.0.10,192.168.1.144,53,google.com,5972,2127,8,0
2026-02-21T05:06:00.577363,10.0.0.47,192.168.1.188,53,amazon.com,3085,2419,9,0
2026-02-21T05:07:00.577363,10.0.0.25,192.168.1.101,22,amazon.com,4353,2113,11,0
2026-02-21T05:08:00.577363,10.0.0.57,192.168.1.92,80,github.com,5292,1663,10,0
2026-02-21T05:09:00.577363,10.0.0.47,192.168.1.29,53,google.com,6477,1240,7,0
2026-02-21T05:10:00.577363,10.0.0.27,192.168.1.47,80,amazon.com,4564,833,6,0
2026-02-21T05:11:00.577363,10.0.0.23,192.168.1.193,3389,amazon.com,4260,1607,18,0
2026-02-21T05:12:00.577363,10.0.0.46,192.168.1.100,80,google.com,5873,1609,17,0
2026-02-21T05:13:00.577363,10.0.0.24,192.168.1.119,3389,amazon.com,3890,1941,4,0
2026-02-21T05:14:00.577363,10.0.0.13,192.168.1.106,22,github.com,5784,72,7,0
2026-02-21T05:15:00.577363,10.0.0.41,192.168.1.33,80,amazon.com,4396,1261,15,0
2026-02-21T05:16:00.577363,10.0.0.50,192.168.1.203,22,microsoft.com,5050,1722,5,0
2026-02-21T05:17:00.577363,10.0.0.26,192.168.1.199,443,microsoft.com,5353,1598,13,0
2026-02-21T05:18:00.577363,10.0.0.45,192.168.1.4,80,google.com,5421,1821,20,0
2026-02-21T05:19:00.577363,10.0.0.40,192.168.1.26,3389,microsoft.com,3326,2513,6,0
2026-02-21T05:20:00.577363,10.0.0.41,192.168.1.111,443,github.com,4680,1526,11,0
2026-02-21T05:21:00.577363,10.0.0.32,192.168.1.71,22,github.com,4243,1609,9,0
2026-02-21T05:22:00.577363,10.0.0.39,192.168.1.122,443,microsoft.com,2386,1595,10,0
2026-02-21T05:23:00.577363,10.0.0.37,192.168.1.156,22,microsoft.com,6197,1456,7,0
2026-02-21T05:24:00.577363,10.0.0.27,192.168.1.227,53,microsoft.com,5050,1056,1,0
2026-02-21T05:25:00.577363,10.0.0.41,192.168.1.209,22,github.com,5863,845,4,0
2026-02-21T05:26:00.577363,10.0.0.47,192.168.1.237,3389,github.com,4533,1542,17,0
2026-02-21T05:27:00.577363,10.0.0.56,192.168.1.17,22,google.com,4807,1275,13,0
2026-02-21T05:28:00.577363,10.0.0.14,192.168.1.4,443,unknown-c2-malicious.xyz,5023,58109,196,1
2026-02-21T05:29:00.577363,10.0.0.32,192.168.1.8,80,microsoft.com,5696,1626,2,0
2026-02-21T05:30:00.577363,10.0.0.29,192.168.1.40,80,github.com,4821,732,2,0
2026-02-21T05:31:00.577363,10.0.0.51,192.168.1.201,443,amazon.com,5654,1482,1,0
2026-02-21T05:32:00.577363,10.0.0.26,192.168.1.98,3389,microsoft.com,4766,2165,7,0
2026-02-21T05:33:00.577363,10.0.0.42,192.168.1.36,53,google.com,5891,1451,14,0
2026-02-21T05:34:00.577363,10.0.0.29,192.168.1.45,80,google.com,2951,2498,4,0
2026-02-21T05:35:00.577363,10.0.0.18,192.168.1.73,443,google.com,4978,2469,12,0
2026-02-21T05:36:00.577363,10.0.0.48,192.168.1.72,443,google.com,5242,1946,8,0
2026-02-21T05:37:00.577363,10.0.0.28,192.168.1.160,443,unknown-c2-malicious.xyz,4957,53367,117,1
2026-02-21T05:38:00.577363,10.0.0.49,192.168.1.34,80,unknown-c2-malicious.xyz,5747,74493,70,1
2026-02-21T05:39:00.577363,10.0.0.54,192.168.1.228,53,google.com,5834,1778,7,0
2026-02-21T05:40:00.577363,10.0.0.28,192.168.1.139,443,google.com,4188,2002,3,0
2026-02-21T05:41:00.577363,10.0.0.23,192.168.1.102,22,microsoft.com,6125,1943,4,0
2026-02-21T05:42:00.577363,10.0.0.11,192.168.1.226,3389,github.com,6193,1430,6,0
2026-02-21T05:43:00.577363,10.0.0.34,192.168.1.82,80,amazon.com,5197,1290,3,0
2026-02-21T05:44:00.577363,10.0.0.18,192.168.1.118,80,amazon.com,5012,1888,20,0
2026-02-21T05:45:00.577363,10.0.0.18,192.168.1.214,80,github.com,3624,1370,8,0
2026-02-21T05:46:00.577363,10.0.0.53,192.168.1.164,22,microsoft.com,4679,1606,6,0
2026-02-21T05:47:00.577363,10.0.0.44,192.168.1.153,443,google.com,6122,1579,13,0
2026-02-21T05:48:00.577363,10.0.0.43,192.168.1.38,53,google.com,6381,1446,10,0
2026-02-21T05:49:00.577363,10.0.0.21,192.168.1.144,80,amazon.com,5643,1606,6,0
2026-02-21T05:50:00.577363,10.0.0.17,192.168.1.168,3389,amazon.com,4360,2238,5,0
2026-02-21T05:51:00.577363,10.0.0.13,192.168.1.121,3389,unknown-c2-malicious.xyz,3829,57515,188,1
2026-02-21T05:52:00.577363,10.0.0.53,192.168.1.160,53,google.com,4382,2047,15,0
2026-02-21T05:53:00.577363,10.0.0.39,192.168.1.239,3389,unknown-c2-malicious.xyz,5576,46496,191,1
2026-02-21T05:54:00.577363,10.0.0.43,192.168.1.133,443,google.com,3181,1090,2,0
2026-02-21T05:55:00.577363,10.0.0.39,192.168.1.74,53,microsoft.com,6420,1954,12,0
2026-02-21T05:56:00.577363,10.0.0.34,192.168.1.132,3389,github.com,7272,2086,4,0
2026-02-21T05:57:00.577363,10.0.0.38,192.168.1.61,3389,amazon.com,3796,600,13,0
2026-02-21T05:58:00.577363,10.0.0.31,192.168.1.90,3389,amazon.com,4408,1735,8,0
2026-02-21T05:59:00.577363,10.0.0.10,192.168.1.48,3389,amazon.com,3768,1949,20,0
2026-02-21T06:00:00.577363,10.0.0.11,192.168.1.232,53,github.com,6302,652,1,0
2026-02-21T06:01:00.577363,10.0.0.53,192.168.1.33,3389,google.com,5649,764,18,0
2026-02-21T06:02:00.577363,10.0.0.58,192.168.1.192,3389,amazon.com,4769,947,2,0
2026-02-21T06:03:00.577363,10.0.0.52,192.168.1.132,80,github.com,3470,1058,12,0
2026-02-21T06:04:00.577363,10.0.0.57,192.168.1.73,3389,microsoft.com,3197,2392,14,0
2026-02-21T06:05:00.577363,10.0.0.12,192.168.1.207,22,amazon.com,4880,1612,1,0
2026-02-21T06:06:00.577363,10.0.0.42,192.168.1.164,80,amazon.com,2603,1395,8,0
2026-02-21T06:07:00.577363,10.0.0.51,192.168.1.132,3389,amazon.com,5498,2537,17,0
2026-02-21T06:08:00.577363,10.0.0.30,192.168.1.32,3389,microsoft.com,4381,1724,20,0
2026-02-21T06:09:00.577363,10.0.0.11,192.168.1.28,22,microsoft.com,5472,2255,3,0
2026-02-21T06:10:00.577363,10.0.0.56,192.168.1.141,53,google.com,4768,2006,17,0
2026-02-21T06:11:00.577363,10.0.0.12,192.168.1.144,443,microsoft.com,5693,1418,2,0
2026-02-21T06:12:00.577363,10.0.0.12,192.168.1.234,53,google.com,4789,1422,17,0
2026-02-21T06:13:00.577363,10.0.0.20,192.168.1.116,80,amazon.com,7321,802,19,0
2026-02-21T06:14:00.577363,10.0.0.13,192.168.1.12,80,microsoft.com,3604,1397,12,0
2026-02-21T06:15:00.577363,10.0.0.24,192.168.1.70,80,amazon.com,6589,816,9,0
2026-02-21T06:16:00.577363,10.0.0.34,192.168.1.21,443,google.com,4658,1138,2,0
2026-02-21T06:17:00.577363,10.0.0.12,192.168.1.94,3389,google.com,5495,1700,17,0
2026-02-21T06:18:00.577363,10.0.0.52,192.168.1.186,3389,github.com,6455,1312,15,0
2026-02-21T06:19:00.577363,10.0.0.11,192.168.1.83,3389,github.com,5697,996,5,0
2026-02-21T06:20:00.577363,10.0.0.43,192.168.1.36,443,unknown-c2-malicious.xyz,5132,62139,77,1
2026-02-21T06:21:00.577363,10.0.0.34,192.168.1.195,80,amazon.com,5720,792,5,0
2026-02-21T06:22:00.577363,10.0.0.28,192.168.1.178,53,amazon.com,4669,1071,8,0
2026-02-21T06:23:00.577363,10.0.0.41,192.168.1.98,53,google.com,4764,1225,4,0
2026-02-21T06:24:00.577363,10.0.0.26,192.168.1.143,443,google.com,4502,1413,3,0
2026-02-21T06:25:00.577363,10.0.0.25,192.168.1.51,3389,amazon.com,4277,1703,18,0
2026-02-21T06:26:00.577363,10.0.0.58,192.168.1.223,80,microsoft.com,5221,2602,19,0
2026-02-21T06:27:00.577363,10.0.0.41,192.168.1.125,53,microsoft.com,4549,1895,17,0
2026-02-21T06:28:00.577363,10.0.0.33,192.168.1.193,443,google.com,4062,1519,10,0
2026-02-21T06:29:00.577363,10.0.0.59,192.168.1.45,80,microsoft.com,4155,1383,12,0
2026-02-21T06:30:00.577363,10.0.0.15,192.168.1.120,53,microsoft.com,7126,1479,13,0
2026-02-21T06:31:00.577363,10.0.0.59,192.168.1.72,80,microsoft.com,6359,1402,13,0
2026-02-21T06:32:00.577363,10.0.0.12,192.168.1.18,22,amazon.com,5666,837,17,0
2026-02-21T06:33:00.577363,10.0.0.12,192.168.1.127,80,microsoft.com,5596,900,14,0
2026-02-21T06:34:00.577363,10.0.0.38,192.168.1.230,22,google.com,4442,1537,7,0
2026-02-21T06:35:00.577363,10.0.0.34,192.168.1.30,80,google.com,4723,1651,19,0
2026-02-21T06:36:00.577363,10.0.0.34,192.168.1.140,53,microsoft.com,3503,1345,20,0
2026-02-21T06:37:00.577363,10.0.0.39,192.168.1.224,53,github.com,4981,1986,16,0
2026-02-21T06:38:00.577363,10.0.0.31,192.168.1.166,443,github.com,5236,1359,12,0
2026-02-21T06:39:00.577363,10.0.0.18,192.168.1.226,80,github.com,5931,1689,20,0
2026-02-21T06:40:00.577363,10.0.0.22,192.168.1.7,53,microsoft.com,3927,1273,14,0
2026-02-21T06:41:00.577363,10.0.0.40,192.168.1.158,443,unknown-c2-malicious.xyz,4507,55411,80,1
2026-02-21T06:42:00.577363,10.0.0.47,192.168.1.140,80,github.com,4291,1761,2,0
2026-02-21T06:43:00.577363,10.0.0.12,192.168.1.178,53,amazon.com,4476,1155,7,0
2026-02-21T06:44:00.577363,10.0.0.22,192.168.1.192,80,google.com,5911,1310,6,0
2026-02-21T06:45:00.577363,10.0.0.12,192.168.1.247,80,github.com,4307,2531,17,0
2026-02-21T06:46:00.577363,10.0.0.14,192.168.1.130,53,github.com,5105,816,9,0
2026-02-21T06:47:00.577363,10.0.0.15,192.168.1.65,80,unknown-c2-malicious.xyz,6122,49430,160,1
2026-02-21T06:48:00.577363,10.0.0.37,192.168.1.193,443,google.com,3466,1545,8,0
2026-02-21T06:49:00.577363,10.0.0.23,192.168.1.236,443,google.com,3420,1983,5,0
2026-02-21T06:50:00.577363,10.0.0.23,192.168.1.202,3389,amazon.com,5361,1597,1,0
2026-02-21T06:51:00.577363,10.0.0.45,192.168.1.116,22,github.com,5880,2170,13,0
2026-02-21T06:52:00.577363,10.0.0.47,192.168.1.26,22,unknown-c2-malicious.xyz,6453,55921,164,1
2026-02-21T06:53:00.577363,10.0.0.48,192.168.1.212,443,unknown-c2-malicious.xyz,4805,43230,89,1
2026-02-21T06:54:00.577363,10.0.0.55,192.168.1.123,80,microsoft.com,4519,1447,10,0
2026-02-21T06:55:00.577363,10.0.0.45,192.168.1.241,80,amazon.com,6729,1273,10,0
2026-02-21T06:56:00.577363,10.0.0.44,192.168.1.42,3389,github.com,4083,1772,5,0
2026-02-21T06:57:00.577363,10.0.0.38,192.168.1.185,22,unknown-c2-malicious.xyz,4789,56604,167,1
2026-02-21T06:58:00.577363,10.0.0.29,192.168.1.85,443,github.com,3415,1286,7,0
2026-02-21T06:59:00.577363,10.0.0.59,192.168.1.181,22,microsoft.com,3827,956,17,0
2026-02-21T07:00:00.577363,10.0.0.37,192.168.1.14,443,google.com,4430,1090,2,0
2026-02-21T07:01:00.577363,10.0.0.24,192.168.1.21,80,amazon.com,4928,2020,11,0
2026-02-21T07:02:00.577363,10.0.0.42,192.168.1.45,443,github.com,6728,1519,14,0
2026-02-21T07:03:00.577363,10.0.0.57,192.168.1.88,53,amazon.com,3845,1208,11,0
2026-02-21T07:04:00.577363,10.0.0.20,192.168.1.170,80,microsoft.com,4706,1221,2,0
2026-02-21T07:05:00.577363,10.0.0.12,192.168.1.8,80,github.com,4543,654,19,0
2026-02-21T07:06:00.577363,10.0.0.23,192.168.1.35,80,github.com,4649,1711,6,0
2026-02-21T07:07:00.577363,10.0.0.47,192.168.1.38,3389,google.com,6093,1636,10,0
2026-02-21T07:08:00.577363,10.0.0.38,192.168.1.104,22,github.com,4601,1769,13,0
2026-02-21T07:09:00.577363,10.0.0.13,192.168.1.40,22,amazon.com,5643,1219,18,0
2026-02-21T07:10:00.577363,10.0.0.42,192.168.1.218,22,google.com,2981,1320,10,0
2026-02-21T07:11:00.577363,10.0.0.19,192.168.1.171,22,unknown-c2-malicious.xyz,5835,47204,133,1
2026-02-21T07:12:00.577363,10.0.0.46,192.168.1.232,22,amazon.com,3780,1754,19,0
2026-02-21T07:13:00.577363,10.0.0.52,192.168.1.162,53,microsoft.com,3170,128,17,0
2026-02-21T07:14:00.577363,10.0.0.27,192.168.1.1,3389,github.com,4051,1767,1,0
2026-02-21T07:15:00.577363,10.0.0.17,192.168.1.2,53,microsoft.com,4264,2205,10,0
2026-02-21T07:16:00.577363,10.0.0.14,192.168.1.190,53,amazon.com,4163,1345,6,0
2026-02-21T07:17:00.577363,10.0.0.31,192.168.1.45,3389,amazon.com,4473,1137,9,0
2026-02-21T07:18:00.577363,10.0.0.19,192.168.1.165,80,github.com,5197,1884,9,0
2026-02-21T07:19:00.577363,10.0.0.43,192.168.1.178,3389,microsoft.com,4647,1912,18,0
2026-02-21T07:20:00.577363,10.0.0.28,192.168.1.109,53,amazon.com,7258,1851,16,0
2026-02-21T07:21:00.577363,10.0.0.21,192.168.1.208,22,google.com,5874,825,8,0
2026-02-21T07:22:00.577363,10.0.0.28,192.168.1.20,443,amazon.com,6204,2403,5,0
2026-02-21T07:23:00.577363,10.0.0.50,192.168.1.180,80,microsoft.com,7030,1138,1,0
2026-02-21T07:24:00.577363,10.0.0.39,192.168.1.244,53,unknown-c2-malicious.xyz,5449,47244,67,1
2026-02-21T07:25:00.577363,10.0.0.28,192.168.1.7,80,github.com,4542,1127,1,0
2026-02-21T07:26:00.577363,10.0.0.52,192.168.1.222,22,github.com,4699,1313,5,0
2026-02-21T07:27:00.577363,10.0.0.38,192.168.1.236,443,amazon.com,5350,1851,10,0
2026-02-21T07:28:00.577363,10.0.0.39,192.168.1.212,443,microsoft.com,4879,2041,11,0
2026-02-21T07:29:00.577363,10.0.0.55,192.168.1.10,22,microsoft.com,4775,798,15,0
2026-02-21T07:30:00.577363,10.0.0.22,192.168.1.148,22,google.com,3627,2001,3,0
2026-02-21T07:31:00.577363,10.0.0.24,192.168.1.72,22,amazon.com,2364,1639,19,0
2026-02-21T07:32:00.577363,10.0.0.11,192.168.1.214,3389,amazon.com,3618,988,3,0
2026-02-21T07:33:00.577363,10.0.0.40,192.168.1.155,22,github.com,6709,2204,2,0
2026-02-21T07:34:00.577363,10.0.0.25,192.168.1.175,53,amazon.com,4788,1633,4,0
2026-02-21T07:35:00.577363,10.0.0.26,192.168.1.115,53,google.com,7323,1547,11,0
2026-02-21T07:36:00.577363,10.0.0.45,192.168.1.156,53,amazon.com,5197,1083,8,0
2026-02-21T07:37:00.577363,10.0.0.36,192.168.1.105,3389,google.com,4063,1394,20,0
2026-02-21T07:38:00.577363,10.0.0.45,192.168.1.122,443,github.com,5519,761,11,0
2026-02-21T07:39:00.577363,10.0.0.29,192.168.1.240,22,unknown-c2-malicious.xyz,4593,51815,124,1
2026-02-21T07:40:00.577363,10.0.0.43,192.168.1.110,22,amazon.com,3796,1067,18,0
2026-02-21T07:41:00.577363,10.0.0.26,192.168.1.222,3389,google.com,4625,1459,17,0
2026-02-21T07:42:00.577363,10.0.0.35,192.168.1.139,53,github.com,5661,2133,6,0
2026-02-21T07:43:00.577363,10.0.0.26,192.168.1.209,443,microsoft.com,6189,2023,16,0
2026-02-21T07:44:00.577363,10.0.0.38,192.168.1.60,53,google.com,4750,896,3,0
2026-02-21T07:45:00.577363,10.0.0.21,192.168.1.237,3389,amazon.com,2719,1245,8,0
2026-02-21T07:46:00.577363,10.0.0.52,192.168.1.55,3389,microsoft.com,4949,1282,3,0
2026-02-21T07:47:00.577363,10.0.0.29,192.168.1.8,80,google.com,5308,1279,15,0
2026-02-21T07:48:00.577363,10.0.0.58,192.168.1.45,22,amazon.com,6151,1637,19,0
2026-02-21T07:49:00.577363,10.0.0.40,192.168.1.97,22,github.com,4462,1914,15,0
2026-02-21T07:50:00.577363,10.0.0.36,192.168.1.193,443,google.com,6387,672,4,0
2026-02-21T07:51:00.577363,10.0.0.53,192.168.1.144,53,github.com,6106,1119,2,0
2026-02-21T07:52:00.577363,10.0.0.19,192.168.1.242,80,google.com,6151,1698,3,0
2026-02-21T07:53:00.577363,10.0.0.56,192.168.1.136,80,microsoft.com,5357,615,10,0
2026-02-21T07:54:00.577363,10.0.0.25,192.168.1.144,3389,amazon.com,5682,1396,6,0
2026-02-21T07:55:00.577363,10.0.0.28,192.168.1.88,53,amazon.com,4456,1226,18,0
2026-02-21T07:56:00.577363,10.0.0.24,192.168.1.131,443,amazon.com,4141,2146,11,0
2026-02-21T07:57:00.577363,10.0.0.40,192.168.1.254,53,github.com,6564,1596,14,0
2026-02-21T07:58:00.577363,10.0.0.22,192.168.1.187,80,google.com,3808,1989,20,0
2026-02-21T07:59:00.577363,10.0.0.22,192.168.1.104,80,github.com,4107,1649,4,0
2026-02-21T08:00:00.577363,10.0.0.10,192.168.1.226,443,github.com,5878,1283,19,0
2026-02-21T08:01:00.577363,10.0.0.45,192.168.1.4,53,microsoft.com,4532,1136,11,0
2026-02-21T08:02:00.577363,10.0.0.46,192.168.1.116,22,microsoft.com,5016,1191,1,0
2026-02-21T08:03:00.577363,10.0.0.37,192.168.1.43,3389,google.com,6994,2293,8,0
2026-02-21T08:04:00.577363,10.0.0.49,192.168.1.243,22,google.com,3528,1687,10,0
2026-02-21T08:05:00.577363,10.0.0.59,192.168.1.1,22,amazon.com,5828,1637,7,0
2026-02-21T08:06:00.577363,10.0.0.23,192.168.1.3,443,google.com,6832,908,9,0
2026-02-21T08:07:00.577363,10.0.0.36,192.168.1.129,443,github.com,4544,1266,14,0
2026-02-21T08:08:00.577363,10.0.0.47,192.168.1.23,80,microsoft.com,4267,1871,17,0
2026-02-21T08:09:00.577363,10.0.0.31,192.168.1.120,443,google.com,6214,1846,13,0
2026-02-21T08:10:00.577363,10.0.0.44,192.168.1.104,80,github.com,4720,1668,19,0
2026-02-21T08:11:00.577363,10.0.0.40,192.168.1.40,22,microsoft.com,5926,1409,14,0
2026-02-21T08:12:00.577363,10.0.0.41,192.168.1.22,53,microsoft.com,6884,2739,17,0
2026-02-21T08:13:00.577363,10.0.0.54,192.168.1.213,443,google.com,4267,1621,1,0
2026-02-21T08:14:00.577363,10.0.0.18,192.168.1.175,80,amazon.com,4504,2097,13,0
2026-02-21T08:15:00.577363,10.0.0.59,192.168.1.145,53,github.com,4656,1852,4,0
2026-02-21T08:16:00.577363,10.0.0.44,192.168.1.20,80,amazon.com,4952,1051,1,0
2026-02-21T08:17:00.577363,10.0.0.15,192.168.1.192,80,amazon.com,7204,1214,2,0
2026-02-21T08:18:00.577363,10.0.0.37,192.168.1.173,3389,github.com,4004,2006,8,0
2026-02-21T08:19:00.577363,10.0.0.38,192.168.1.177,22,microsoft.com,7722,1277,1,0
2026-02-21T08:20:00.577363,10.0.0.35,192.168.1.110,3389,microsoft.com,5303,1342,8,0
2026-02-21T08:21:00.577363,10.0.0.35,192.168.1.106,53,google.com,5368,1638,5,0
2026-02-21T08:22:00.577363,10.0.0.25,192.168.1.110,80,github.com,5288,2144,11,0
2026-02-21T08:23:00.577363,10.0.0.28,192.168.1.229,80,amazon.com,3350,1969,9,0
2026-02-21T08:24:00.577363,10.0.0.28,192.168.1.193,3389,microsoft.com,3181,583,14,0
2026-02-21T08:25:00.577363,10.0.0.21,192.168.1.232,443,google.com,5869,2019,8,0
2026-02-21T08:26:00.577363,10.0.0.14,192.168.1.220,3389,google.com,5560,1609,17,0
2026-02-21T08:27:00.577363,10.0.0.23,192.168.1.92,443,google.com,5038,1417,7,0
2026-02-21T08:28:00.577363,10.0.0.58,192.168.1.42,3389,amazon.com,5608,2323,20,0
2026-02-21T08:29:00.577363,10.0.0.28,192.168.1.141,22,github.com,6361,2591,5,0
2026-02-21T08:30:00.577363,10.0.0.37,192.168.1.187,53,github.com,5127,1755,19,0
2026-02-21T08:31:00.577363,10.0.0.51,192.168.1.62,3389,microsoft.com,5380,1813,18,0
2026-02-21T08:32:00.577363,10.0.0.12,192.168.1.93,443,google.com,4950,379,16,0
2026-02-21T08:33:00.577363,10.0.0.29,192.168.1.57,3389,google.com,5884,1685,9,0
2026-02-21T08:34:00.577363,10.0.0.13,192.168.1.30,22,google.com,5407,1683,8,0
2026-02-21T08:35:00.577363,10.0.0.28,192.168.1.10,22,github.com,5858,654,10,0
2026-02-21T08:36:00.577363,10.0.0.22,192.168.1.86,443,google.com,5517,1586,6,0
2026-02-21T08:37:00.577363,10.0.0.14,192.168.1.187,53,amazon.com,6638,1651,11,0
2026-02-21T08:38:00.577363,10.0.0.59,192.168.1.47,53,amazon.com,6404,744,8,0
2026-02-21T08:39:00.577363,10.0.0.26,192.168.1.154,443,github.com,4768,2173,17,0
2026-02-21T08:40:00.577363,10.0.0.55,192.168.1.5,53,amazon.com,3586,1495,12,0
2026-02-21T08:41:00.577363,10.0.0.42,192.168.1.21,3389,github.com,5215,1734,1,0
2026-02-21T08:42:00.577363,10.0.0.47,192.168.1.84,22,google.com,4975,481,17,0
2026-02-21T08:43:00.577363,10.0.0.50,192.168.1.144,3389,google.com,4903,1132,19,0
2026-02-21T08:44:00.577363,10.0.0.24,192.168.1.209,22,google.com,2991,1801,4,0
2026-02-21T08:45:00.577363,10.0.0.51,192.168.1.209,3389,amazon.com,4438,2595,5,0
2026-02-21T08:46:00.577363,10.0.0.47,192.168.1.56,53,google.com,3957,796,7,0
2026-02-21T08:47:00.577363,10.0.0.58,192.168.1.173,53,github.com,4872,1767,18,0
2026-02-21T08:48:00.577363,10.0.0.41,192.168.1.80,3389,google.com,4655,1226,12,0
2026-02-21T08:49:00.577363,10.0.0.24,192.168.1.125,3389,github.com,5310,1778,1,0
2026-02-21T08:50:00.577363,10.0.0.59,192.168.1.173,22,microsoft.com,6737,1542,15,0
2026-02-21T08:51:00.577363,10.0.0.24,192.168.1.68,80,microsoft.com,4257,1819,7,0
2026-02-21T08:52:00.577363,10.0.0.45,192.168.1.174,3389,microsoft.com,5800,2829,13,0
2026-02-21T08:53:00.577363,10.0.0.16,192.168.1.99,3389,microsoft.com,6047,1073,1,0
2026-02-21T08:54:00.577363,10.0.0.22,192.168.1.131,443,unknown-c2-malicious.xyz,5966,45115,152,1
2026-02-21T08:55:00.577363,10.0.0.54,192.168.1.194,80,microsoft.com,5766,1854,17,0
2026-02-21T08:56:00.577363,10.0.0.37,192.168.1.46,443,google.com,4053,1446,17,0
2026-02-21T08:57:00.577363,10.0.0.54,192.168.1.77,80,microsoft.com,3558,1378,18,0
2026-02-21T08:58:00.577363,10.0.0.33,192.168.1.30,22,microsoft.com,5426,1174,18,0
2026-02-21T08:59:00.577363,10.0.0.44,192.168.1.202,3389,microsoft.com,6290,1660,9,0
2026-02-21T09:00:00.577363,10.0.0.19,192.168.1.198,3389,amazon.com,7386,1645,14,0
2026-02-21T09:01:00.577363,10.0.0.58,192.168.1.252,3389,github.com,5018,763,13,0
2026-02-21T09:02:00.577363,10.0.0.40,192.168.1.241,80,amazon.com,4375,937,11,0
2026-02-21T09:03:00.577363,10.0.0.39,192.168.1.93,22,unknown-c2-malicious.xyz,4156,59254,129,1
2026-02-21T09:04:00.577363,10.0.0.37,192.168.1.33,3389,unknown-c2-malicious.xyz,4893,52312,115,1
2026-02-21T09:05:00.577363,10.0.0.15,192.168.1.172,80,amazon.com,5020,550,14,0
2026-02-21T09:06:00.577363,10.0.0.19,192.168.1.102,53,google.com,3022,1719,20,0
2026-02-21T09:07:00.577363,10.0.0.54,192.168.1.34,3389,github.com,4801,1293,4,0
2026-02-21T09:08:00.577363,10.0.0.18,192.168.1.75,22,microsoft.com,4982,1881,11,0
2026-02-21T09:09:00.577363,10.0.0.28,192.168.1.180,3389,google.com,4042,1488,8,0
2026-02-21T09:10:00.577363,10.0.0.30,192.168.1.84,53,microsoft.com,5205,930,5,0
2026-02-21T09:11:00.577363,10.0.0.23,192.168.1.166,3389,microsoft.com,3935,970,1,0
2026-02-21T09:12:00.577363,10.0.0.44,192.168.1.12,53,google.com,6370,1389,10,0
2026-02-21T09:13:00.577363,10.0.0.42,192.168.1.9,53,microsoft.com,4588,1621,18,0
2026-02-21T09:14:00.577363,10.0.0.59,192.168.1.154,80,google.com,3012,1530,7,0
2026-02-21T09:15:00.577363,10.0.0.54,192.168.1.176,22,google.com,4475,2459,5,0
2026-02-21T09:16:00.577363,10.0.0.16,192.168.1.115,80,github.com,4244,1751,3,0
2026-02-21T09:17:00.577363,10.0.0.41,192.168.1.105,443,microsoft.com,4690,2068,13,0
2026-02-21T09:18:00.577363,10.0.0.56,192.168.1.100,443,microsoft.com,3217,1702,2,0
2026-02-21T09:19:00.577363,10.0.0.38,192.168.1.50,80,amazon.com,4946,1551,9,0
2026-02-21T09:20:00.577363,10.0.0.26,192.168.1.140,22,microsoft.com,7272,1681,16,0
2026-02-21T09:21:00.577363,10.0.0.52,192.168.1.221,53,microsoft.com,5119,1507,13,0
2026-02-21T09:22:00.577363,10.0.0.50,192.168.1.98,80,unknown-c2-malicious.xyz,4160,44582,144,1
2026-02-21T09:23:00.577363,10.0.0.54,192.168.1.186,22,github.com,6170,1746,3,0
2026-02-21T09:24:00.577363,10.0.0.43,192.168.1.206,22,github.com,4566,1782,20,0
2026-02-21T09:25:00.577363,10.0.0.40,192.168.1.251,53,google.com,5359,335,15,0
2026-02-21T09:26:00.577363,10.0.0.26,192.168.1.142,53,google.com,4594,1362,8,0
2026-02-21T09:27:00.577363,10.0.0.14,192.168.1.228,3389,github.com,2774,2018,16,0
2026-02-21T09:28:00.577363,10.0.0.12,192.168.1.166,53,github.com,5493,1735,7,0
2026-02-21T09:29:00.577363,10.0.0.42,192.168.1.148,22,amazon.com,5684,1902,4,0
2026-02-21T09:30:00.577363,10.0.0.37,192.168.1.64,3389,microsoft.com,5210,1772,14,0
2026-02-21T09:31:00.577363,10.0.0.51,192.168.1.73,443,google.com,5365,629,1,0
2026-02-21T09:32:00.577363,10.0.0.37,192.168.1.112,53,github.com,5830,1900,18,0
2026-02-21T09:33:00.577363,10.0.0.39,192.168.1.174,3389,microsoft.com,3732,2264,2,0
2026-02-21T09:34:00.577363,10.0.0.21,192.168.1.175,80,amazon.com,4803,654,1,0
2026-02-21T09:35:00.577363,10.0.0.41,192.168.1.50,3389,google.com,4797,1111,11,0
2026-02-21T09:36:00.577363,10.0.0.31,192.168.1.40,22,google.com,4786,2054,16,0
2026-02-21T09:37:00.577363,10.0.0.14,192.168.1.120,443,amazon.com,3643,2074,8,0
2026-02-21T09:38:00.577363,10.0.0.21,192.168.1.229,22,github.com,5346,773,6,0
2026-02-21T09:39:00.577363,10.0.0.11,192.168.1.55,22,microsoft.com,3396,1029,15,0
